web-scraper-order,web-scraper-start-url,Category,Category-href,products-link,products-link-href,products-name,products-price,products-image-src,products-rating,products-review
1605353735-612,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,Technic Pressed Pigment Eye Shadow Palette - Vacay - 30g,https://www.banglashoppers.com/technic-pressed-pigment-eye-shadow-palette-vacay-30g.html,Technic Pressed Pigment Eye Shadow Palette - Vacay - 30g,675,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/t/e/technic_pressed_pigment_eye_shadow_palette_-_vacay_-_30g.jpg,0,0
1605348533-204,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Neutrogena Men's Shaving Cream For Sensitive Skin - 150ml,https://www.banglashoppers.com/neutrogena-men-s-shaving-cream-for-sensitive-skin-150ml.html,Neutrogena Men's Shaving Cream For Sensitive Skin - 150ml,999,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/e/neutrogena_men_s_shaving_cream_for_sensitive_skin_-_150ml.jpg,0,0
1605345497-56,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Ossum Perfumed Body Mist For Women Blossom - 115ml,https://www.banglashoppers.com/ossum-perfumed-body-mist-for-women-blossom-115ml.html,Ossum Perfumed Body Mist For Women Blossom - 115ml,310.5,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/o/s/ossum_perfumed_body_mist_for_women_blossom_-_115ml.jpg,0,0
1605353269-505,https://www.banglashoppers.com/,Health & Beauty Shop,https://www.banglashoppers.com/health-and-beauty.html,Neutrogena Clear Face Break-Out Free Liquid Lotion Sunscreen With Broad Spectrum SPF 55 - 88ml,https://www.banglashoppers.com/neutrogena-clear-face-break-out-free-liquid-lotion-sunscreen-with-broad-spectrum-spf-55-88ml.html,Neutrogena Clear Face Break-Out Free Liquid Lotion Sunscreen With Broad Spectrum SPF 55 - 88ml,1699,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/e/neutrogena_clear_face_break-out_55_spf_01.jpg,0,0
1605350462-351,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Head & Shoulders - Cool Menthol Anti-Dandruff Shampoo - 340ml,https://www.banglashoppers.com/head-shoulders-cool-menthol-anti-dandruff-shampoo-340ml.html,Head & Shoulders - Cool Menthol Anti-Dandruff Shampoo - 340ml,399,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a1642.jpg,0,0
1605350356-339,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Parachute Naturale Anti Hair Fall Henna & Coconut Milk Shampoo - 340ml,https://www.banglashoppers.com/parachute-naturale-anti-hair-fall-henna-coconut-milk-shampoo-340ml.html,Parachute Naturale Anti Hair Fall Henna & Coconut Milk Shampoo - 340ml,272,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/p/a/parachute_naturale_anti_hair_fall_shampoo_340ml.png,0,0
1605353158-479,https://www.banglashoppers.com/,Health & Beauty Shop,https://www.banglashoppers.com/health-and-beauty.html,Xaivita - Goat Milk Whitening Cream - 70g,https://www.banglashoppers.com/xaivita-goat-milk-whitening-cream-70g.html,Xaivita - Goat Milk Whitening Cream - 70g,1250,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a2247.jpg,0,0
1605347132-77,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Studio X Woody No Gas Perfume Spray for Men - 120ml,https://www.banglashoppers.com/studio-x-woody-no-gas-perfume-spray-for-men-120ml.html,Studio X Woody No Gas Perfume Spray for Men - 120ml,304,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/5/7/57._studio_x_perfume_woody_120ml.png,0,0
1605348065-157,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Pond's Men Acni Solution + Oil Fighter Facial Foam - 100g,https://www.banglashoppers.com/pond-s-men-acni-solution-oil-fighter-facial-foam-100g.html,Pond's Men Acni Solution + Oil Fighter Facial Foam - 100g,225,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/p/m/pmas100h.png,0,0
1605349927-308,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Head & Shoulders - Smooth & Silky Anti-Dandruff Shampoo For Root To Tip - 180ml,https://www.banglashoppers.com/head-shoulders-smooth-silky-anti-dandruff-shampoo-for-root-to-tip-180ml.html,Head & Shoulders - Smooth & Silky Anti-Dandruff Shampoo For Root To Tip - 180ml,240,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/h/e/head_shoulders_-_smooth_silky_anti-dandruff_shampoo_for_root_to_tip_-_180ml-_1.jpg,0,0
1605348416-195,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Studio X Anti Dandruff Styling Shampoo 175ml,https://www.banglashoppers.com/studio-x-anti-dandruff-styling-shampoo-175ml.html,Studio X Anti Dandruff Styling Shampoo 175ml,168,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/s/t/studio_x_anti_dandruff_shampoo_for_men_175ml.png,0,0
1605354722-681,https://www.banglashoppers.com/,Hot Offers!,https://www.banglashoppers.com/hot-offers.html,Argan Oil Night Repair Serum 30ml Combo 1,https://www.banglashoppers.com/argan-oil-night-repair-serum-30ml-combo-1.html,Argan Oil Night Repair Serum 30ml Combo 1,299,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/a/r/argan-oil-night-repair-serum---30ml.jpg,0,0
1605348411-194,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Pond’s Men Face Wash Power Clear 100g,https://www.banglashoppers.com/pond-s-men-face-wash-power-clear-100g.html,Pond’s Men Face Wash Power Clear 100g,225,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/p/m/pmpc100_2.png,0,0
1605347333-91,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,HE Advance Grooming Perfume Body Spray - Rular -150ml,https://www.banglashoppers.com/he-advance-grooming-perfume-body-spray-rular-150ml.html,HE Advance Grooming Perfume Body Spray - Rular -150ml,260,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/h/e/he_ruler_150ml.jpg,0,0
1605348848-239,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Kodomo Cleanser For Baby Bottle & Accessories - 750ml,https://www.banglashoppers.com/kodomo-cleanser-for-baby-bottle-accessories-750ml.html,Kodomo Cleanser For Baby Bottle & Accessories - 750ml,450,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a9874.jpg,0,0
1605351328-421,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Neutrogena Naturals Salicylic Acid Acne Foaming Facial Scrub - 124ml,https://www.banglashoppers.com/neutrogena-naturals-salicylic-acid-acne-foaming-facial-scrub-124ml.html,Neutrogena Naturals Salicylic Acid Acne Foaming Facial Scrub - 124ml,1399,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/e/neutrogena-naturals-acne-foaming-scrub-4.2-fl-oz_-01.jpg,0,0
1605353763-619,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,W7 Taxi 35 Color Most Wanted Eye Shadow Palette - 55g,https://www.banglashoppers.com/w7-taxi-35-color-most-wanted-eye-shadow-palette-55g.html,W7 Taxi 35 Color Most Wanted Eye Shadow Palette - 55g,1250,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/w/7/w7_taxi_35_color_most_wanted_eye_shadow_palette_-_55g.jpg,0,0
1605351343-422,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Neutrogena Acne Stress Control Power Clear Salicylic Acid Face Scrub - 125ml,https://www.banglashoppers.com/neutrogena-acne-stress-control-power-clear-salicylic-acid-face-scrub-125ml.html,Neutrogena Acne Stress Control Power Clear Salicylic Acid Face Scrub - 125ml,1299,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/e/neutrogena-acne-stress-control_-power-clear-scrub_-4.2-ounce-01.jpg,0,0
1605350458-350,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Head & Shoulders - Smooth & Silky Anti-Dandruff Shampoo For Root To Tip - 650ml,https://www.banglashoppers.com/head-shoulders-smooth-silky-anti-dandruff-shampoo-for-root-to-tip-650ml.html,Head & Shoulders - Smooth & Silky Anti-Dandruff Shampoo For Root To Tip - 650ml,856,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a1638.jpg,0,0
1605347103-75,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Gucci - Rush Eau De Toilette For Women - 75ml,https://www.banglashoppers.com/gucci-rush-eau-de-toilette-for-women-75ml.html,Gucci - Rush Eau De Toilette For Women - 75ml,5805,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/g/u/gucci_-_rush_eau_de_toilette_for_women_-_75ml_france_.jpg,0,0
1605347948-144,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,The Body Shop Guarana & Coffee Energising Cleanser For Men - 150ml,https://www.banglashoppers.com/the-body-shop-guarana-coffee-energising-cleanser-for-men-150ml.html,The Body Shop Guarana & Coffee Energising Cleanser For Men - 150ml,999,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/t/h/the_body_shop_guarana_coffee_energising_cleanser_for_men_-_150ml_1.jpg,0,0
1605349968-311,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Pantene - Pro-V Advanced Hairfall Solution Silky Smooth Care Shampoo - 180ml,https://www.banglashoppers.com/pantene-pro-v-advanced-hairfall-solution-silky-smooth-care-shampoo-180ml.html,Pantene - Pro-V Advanced Hairfall Solution Silky Smooth Care Shampoo - 180ml,210,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/p/a/pantene_-_pro-v_advanced_hairfall_solution_silky_smooth_care_shampoo_-_180ml.jpg,0,0
1605350305-334,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Revlon Colorsilk Beautiful Hair Color - 46 Medium Golden Chestnut Brown,https://www.banglashoppers.com/revlon-colorsilk-beautiful-hair-color-46-medium-golden-chestnut-brown.html,Revlon Colorsilk Beautiful Hair Color - 46 Medium Golden Chestnut Brown,550,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a0652.jpg,0,0
1605350897-379,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Clear Hijab Anti Limp Anti Dandruff Shampoo 350ml,https://www.banglashoppers.com/clear-hijab-anti-limp-anti-dandruff-shampoo-350ml.html,Clear Hijab Anti Limp Anti Dandruff Shampoo 350ml,350,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/1/_/1_3_4.jpg,0,0
1605354688-679,https://www.banglashoppers.com/,Hot Offers!,https://www.banglashoppers.com/hot-offers.html,Pond's Purifying and Glowing Anti Bacterial Foaming Face Wash - 100g,https://www.banglashoppers.com/pond-s-purifying-and-glowing-anti-bacterial-foaming-face-wash-100g.html,Pond's Purifying and Glowing Anti Bacterial Foaming Face Wash - 100g,180.5,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/p/a/pab100h.jpg,0,0
1605353891-645,https://www.banglashoppers.com/,Editors Choice,https://www.banglashoppers.com/editors-choice.html,W7 Camera Ready Face Primer 30ml - Clear,https://www.banglashoppers.com/w7-camera-ready-face-primer-30ml-clear.html,W7 Camera Ready Face Primer 30ml - Clear,540,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/u/n/unspecified_74.jpg,0,0
1605351236-412,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Aveeno Skin Relief Dry Skin Body Wash - Chamomile - 354ml,https://www.banglashoppers.com/aveeno-skin-relief-dry-skin-body-wash-chamomile-354ml.html,Aveeno Skin Relief Dry Skin Body Wash - Chamomile - 354ml,1399,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/a/v/aveeno_skin_relief_dry_skin_body_wash_-_chamomile_-_354ml.jpg,0,0
1605344729-33,https://www.banglashoppers.com/,Grooming Shop,https://www.banglashoppers.com/grooming-shop.html,Cala Spa Solutions Bath Sponge Duo - 69205,https://www.banglashoppers.com/cala-spa-solutions-bath-sponge-duo-69205.html,Cala Spa Solutions Bath Sponge Duo - 69205,675,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/c/a/cala_-_spa_solutions_bath_sponge_duo_-_69205.jpg,0,0
1605353793-626,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,Technic Brow Pomade & Powder Duo - Dark - 3g,https://www.banglashoppers.com/technic-brow-pomade-powder-duo-dark-3g.html,Technic Brow Pomade & Powder Duo - Dark - 3g,585,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/t/e/technic_brow_pomade_powder_duo_-_dark_-_3g_1.png,0,0
1605347349-93,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,HE Advance Grooming Perfume Body Spray - Achiver - 150ml,https://www.banglashoppers.com/he-advance-grooming-perfume-body-spray-achiver-150ml.html,HE Advance Grooming Perfume Body Spray - Achiver - 150ml,260,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/h/e/he_achiever__150ml.jpg,0,0
1605352373-464,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Pepsodent Toothbrush Gum Care Soft,https://www.banglashoppers.com/pepsodent-toothbrush-gum-care-soft.html,Pepsodent Toothbrush Gum Care Soft,90,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/p/t/ptbgch.jpg,0,0
1605351849-454,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Lifebuoy - 100% Better Skin Protection Neem & Aloe Vera Soap - 75g,https://www.banglashoppers.com/lifebuoy-100-better-skin-protection-neem-aloe-vera-soap-75g.html,Lifebuoy - 100% Better Skin Protection Neem & Aloe Vera Soap - 75g,35,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/l/b/lbnsb75h.png,0,0
1605348203-170,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Nivea Men Duo Body Deodorizer Active Fresh - 100ml,https://www.banglashoppers.com/nivea-men-duo-body-deodorizer-active-fresh-100ml.html,Nivea Men Duo Body Deodorizer Active Fresh - 100ml,400,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/i/nivea.jpg,0,0
1605347853-135,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Fogg Perfume Gift Set - Intense Amber 100ml and Trump 50ml,https://www.banglashoppers.com/fogg-perfume-gift-set-intense-amber-100ml-and-trump-50ml.html,Fogg Perfume Gift Set - Intense Amber 100ml and Trump 50ml,1360,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/f/o/fogg_perfume_gift_set_-_intense_amber_100ml_and_trump_50ml.jpg,0,0
1605344334-11,https://www.banglashoppers.com/,Home & Lifestyle,https://www.banglashoppers.com/home-lifestyle.html,Harpic Bathroom Cleaning Powder 400gm,https://www.banglashoppers.com/harpic-bathroom-cleaning-powder-400gm.html,Harpic Bathroom Cleaning Powder 400gm,75,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/8/9/8941100282120.jpeg,0,0
1605354612-672,https://www.banglashoppers.com/,Hot Offers!,https://www.banglashoppers.com/hot-offers.html,Neutrogena Ultra Sheer Dry Touch Sunblock SPF 50+ - 88ml,https://www.banglashoppers.com/neutrogena-ultra-sheer-dry-touch-sunblock-spf-50-88ml.html,Neutrogena Ultra Sheer Dry Touch Sunblock SPF 50+ - 88ml,1050,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/e/neutrogena_ultra_sheer_dry_touch_sunblock_spf_50_-_88ml.jpg,0,0
1605351279-416,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Neutrogena Acne Proofing Salicylic Acid Daily Facial Gel Cleanser - 170g,https://www.banglashoppers.com/neutrogena-acne-proofing-salicylic-acid-daily-facial-gel-cleanser-170g.html,Neutrogena Acne Proofing Salicylic Acid Daily Facial Gel Cleanser - 170g,1550,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/e/neutrogena-acne-proofing-gel-facial-cleanser_-oily-skin_-acne-fighting_-6-oz-01.jpg,0,0
1605348775-230,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Huggies Natural Care With Aloe Vera Baby Wipes - 56 Pcs,https://www.banglashoppers.com/huggies-natural-care-with-aloe-vera-baby-wipes-56-pcs.html,Huggies Natural Care With Aloe Vera Baby Wipes - 56 Pcs,349,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/h/u/huggies_natural_care_wipes_for_baby.jpg,0,0
1605349558-287,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Johnson's Cocoa Butter Baby Oil Gel - 192 ml,https://www.banglashoppers.com/johnson-s-cocoa-butter-baby-oil-gel-192-ml.html,Johnson's Cocoa Butter Baby Oil Gel - 192 ml,1199,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/j/o/johnson_s_cocoa_butter_baby_oil_gel_-_192_ml.jpg,0,0
1605352286-463,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Pond’s Mineral Clay Mask Pure White D-TOXX - 8g,https://www.banglashoppers.com/pond-s-mineral-clay-mask-pure-white-d-toxx-8g.html,Pond’s Mineral Clay Mask Pure White D-TOXX - 8g,48,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/h/e/hero_1.jpg,0,0
1605349534-285,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Johnson's Baby Skin Nourish Sweet Apple Lotion - 500 ml,https://www.banglashoppers.com/johnson-s-baby-skin-nourish-sweet-apple-lotion-500-ml.html,Johnson's Baby Skin Nourish Sweet Apple Lotion - 500 ml,1499,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/j/o/johnson_s_baby_skin_nourish_sweet_apple_lotion_-_500_ml.jpg,0,0
